Unnamed: 0,rir_file,MAT_c,c_125Hz,c_250Hz,c_500Hz,c_1kHz,c_2kHz,c_4kHz,MAT_f,f_125Hz,f_250Hz,f_500Hz,f_1kHz,f_2kHz,f_4kHz,MAT_e,e_125Hz,e_250Hz,e_500Hz,e_1kHz,e_2kHz,e_4kHz,MAT_w,w_125Hz,w_250Hz,w_500Hz,w_1kHz,w_2kHz,w_4kHz,MAT_n,n_125Hz,n_250Hz,n_500Hz,n_1kHz,n_2kHz,n_4kHz,MAT_s,s_125Hz,s_250Hz,s_500Hz,s_1kHz,s_2kHz,s_4kHz,room_x,room_y,room_z,source_x,source_y,source_z,micro_x,micro_y,micro_z
1452,./data/rir_clips/rir_room_train_1452.wav,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,wooden_door,0.14,0.1,0.06,0.08,0.1,0.1,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,ceiling_fissured_tile,0.49,0.53,0.53,0.75,0.92,0.99,ceiling_metal_panel,0.59,0.8,0.82,0.65,0.27,0.23,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,16.747457608132283,9.40471227383802,3.463437927536293,12.31053042899118,0.5789746341398292,2.30581842551466,2.8585701725157167,3.7585883369486703,1.819721542460872
2149,./data/rir_clips/rir_room_train_2149.wav,blinds_half_open,0.03,0.09,0.24,0.46,0.79,0.76,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,glass_window,0.1,0.05,0.04,0.03,0.03,0.03,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,3.7388676538124384,1.927668519830904,2.8716924092356355,1.0706394696085892,0.6731856375446778,2.1233337821853637,2.864492896098657,0.5976781160338983,1.5869158405442694
319,./data/rir_clips/rir_room_train_319.wav,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,unpainted_concrete,0.01,0.01,0.02,0.02,0.02,0.05,linoleum_on_concrete,0.02,0.03,0.03,0.03,0.03,0.02,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,ceiling_plasterboard,0.2,0.15,0.1,0.08,0.04,0.02,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,19.833189352767047,3.386512886764096,3.456950789960876,7.663035180419327,0.5301474266848452,1.622560900418217,17.312784572401643,1.3708160917751706,1.4657192953826244
6167,./data/rir_clips/rir_room_train_6167.wav,fibre_absorber_1,0.2,0.56,0.82,0.87,0.7,0.53,ceiling_fissured_tile,0.49,0.53,0.53,0.75,0.92,0.99,double_glazing_inside,0.15,0.3,0.18,0.1,0.05,0.05,carpet_thin,0.02,0.04,0.08,0.2,0.35,0.4,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,8.197762962790812,9.898053604795626,3.701192204400724,5.416690454954913,1.1681970264092865,0.853235222546359,6.610349484496179,7.960565265298688,0.5397894881933516
1922,./data/rir_clips/rir_room_train_1922.wav,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,carpet_thin,0.02,0.04,0.08,0.2,0.35,0.4,glass_window,0.1,0.05,0.04,0.03,0.03,0.03,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,curtains_glass_mat,0.03,0.03,0.15,0.4,0.5,0.5,fibre_absorber_1,0.2,0.56,0.82,0.87,0.7,0.53,9.86949108976255,9.154193839182952,2.630370704536843,3.158148482795822,3.5224481839548107,1.7513694651876868,2.4308114620369805,7.028490077871213,1.1698482625383808
8342,./data/rir_clips/rir_room_train_8342.wav,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,ceiling_fissured_tile,0.49,0.53,0.53,0.75,0.92,0.99,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,19.452368453146825,8.908158031011858,3.74088807981886,9.932680249758333,3.535930256390593,0.637950448602144,13.324766778064,0.8316981515263169,2.359600151823634
10654,./data/rir_clips/rir_room_train_10654.wav,double_glazing_inside,0.15,0.3,0.18,0.1,0.05,0.05,blinds_open,0.03,0.06,0.13,0.28,0.49,0.56,wood_16mm,0.18,0.12,0.1,0.09,0.08,0.07,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,11.678715052605051,3.573645387080951,3.5185151943480477,3.341668225789345,1.0433065870145355,2.206429891712571,8.599926201253918,2.899023782296968,1.0509315841805478
5322,./data/rir_clips/rir_room_train_5322.wav,facing_brick,0.04,0.14,0.49,0.35,0.31,0.36,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,blinds_half_open,0.03,0.09,0.24,0.46,0.79,0.76,lead_glazing,0.3,0.2,0.14,0.1,0.05,0.05,curtains_0.2,0.05,0.06,0.39,0.63,0.7,0.73,12.651270944105235,8.090542520037367,3.1048192814380395,3.9036940930119823,5.547071658046784,1.8113729390843147,1.575128401186084,6.313462703167639,0.9732476902487236
11887,./data/rir_clips/rir_room_train_11887.wav,ceiling_fissured_tile,0.49,0.53,0.53,0.75,0.92,0.99,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,wooden_door,0.14,0.1,0.06,0.08,0.1,0.1,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,blinds_open,0.03,0.06,0.13,0.28,0.49,0.56,19.734728924585166,9.003063299163358,3.2954719897057654,13.882463557911723,4.407904377700433,2.6892421654599703,15.604385932333926,5.466330609902287,1.657365720093917
6312,./data/rir_clips/rir_room_train_6312.wav,blinds_open,0.03,0.06,0.13,0.28,0.49,0.56,wooden_door,0.14,0.1,0.06,0.08,0.1,0.1,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,linoleum_on_concrete,0.02,0.03,0.03,0.03,0.03,0.02,ceiling_plasterboard,0.2,0.15,0.1,0.08,0.04,0.02,limestone_wall,0.02,0.02,0.03,0.04,0.05,0.05,13.7432312759878,5.41496521647754,3.2732055906397672,0.6749388247839918,2.9579303994150323,2.4052764114913425,10.824537780186208,3.223890021413983,2.1155859550563374
2129,./data/rir_clips/rir_room_train_2129.wav,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,8.33102875780753,5.793579206184294,3.714803683393053,1.292434190865992,3.407005091495961,1.2008769617552917,1.358472575439153,4.977339005710617,0.8507478962012378
5092,./data/rir_clips/rir_room_train_5092.wav,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,unpainted_concrete,0.01,0.01,0.02,0.02,0.02,0.05,carpet_soft_10mm,0.09,0.08,0.21,0.26,0.27,0.37,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,audience_floor,0.09,0.06,0.05,0.05,0.05,0.04,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,1.5915354177007288,3.360776867356313,2.6306548659400044,0.7019772094724291,1.532861513708478,0.9206465610008716,0.7598489430421086,0.5412527235221565,1.7888517822617025
8679,./data/rir_clips/rir_room_train_8679.wav,carpet_6mm_open_cell_foam,0.03,0.09,0.2,0.54,0.7,0.72,unpainted_concrete,0.01,0.01,0.02,0.02,0.02,0.05,curtains_0.2,0.05,0.06,0.39,0.63,0.7,0.73,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,lead_glazing,0.3,0.2,0.14,0.1,0.05,0.05,6.880408162418428,9.476278857552323,2.696579671198282,1.4452853952518128,4.909603502628773,0.932846696391956,0.7810206265260985,0.7578863706548039,1.930973203221244
10594,./data/rir_clips/rir_room_train_10594.wav,brickwork,0.01,0.02,0.02,0.03,0.03,0.04,curtains_fabric,0.1,0.38,0.63,0.52,0.55,0.65,ceiling_plasterboard,0.2,0.15,0.1,0.08,0.04,0.02,lead_glazing,0.3,0.2,0.14,0.1,0.05,0.05,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,ceiling_plasterboard,0.2,0.15,0.1,0.08,0.04,0.02,12.072733677384658,4.831384995307594,2.944817249584609,1.5949743255376343,2.301521214552708,1.4306099827606351,10.046165577162093,0.654903514616387,1.3633193048937633
1052,./data/rir_clips/rir_room_train_1052.wav,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,gypsum_board,0.3,0.69,1.0,0.81,0.66,0.62,curtains_densely_woven,0.06,0.1,0.38,0.63,0.7,0.73,rough_concrete,0.02,0.03,0.03,0.03,0.04,0.07,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,curtains_velvet,0.05,0.12,0.35,0.45,0.38,0.36,14.875056007467114,7.520000886680808,3.897512809093641,11.118571588516769,1.468280388581309,0.7042680583642511,2.146850545621239,2.8779455865881447,2.1796772624646708
5746,./data/rir_clips/rir_room_train_5746.wav,concrete_floor,0.01,0.03,0.05,0.02,0.02,0.02,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,blinds_half_open,0.03,0.09,0.24,0.46,0.79,0.76,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,9.736069968286952,2.959093420758818,2.5370806560369283,8.160700035165593,0.5027860268344957,1.9066523047360369,4.138742248558309,2.077704978928269,1.5678598879196828
8728,./data/rir_clips/rir_room_train_8728.wav,curtains_0.2,0.05,0.06,0.39,0.63,0.7,0.73,ceiling_plasterboard,0.2,0.15,0.1,0.08,0.04,0.02,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,rough_concrete,0.02,0.03,0.03,0.03,0.04,0.07,microperforated_glass_sheets,0.1,0.45,0.85,0.3,0.1,0.05,ceiling_metal_panel,0.59,0.8,0.82,0.65,0.27,0.23,5.209231867418416,9.528773046544206,3.256491470816187,1.3601739793357497,1.9866463528637297,0.633953067145215,4.099067014829465,3.26612625480505,0.7878989457883271
4067,./data/rir_clips/rir_room_train_4067.wav,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,curtains_fabric,0.1,0.38,0.63,0.52,0.55,0.65,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,concrete_floor,0.01,0.03,0.05,0.02,0.02,0.02,double_glazing_10mm,0.1,0.07,0.05,0.03,0.02,0.02,8.520268265193007,5.6337251419206,2.8613157043806035,1.3750003468590035,4.08487223205657,2.2874090365847124,0.919129846990443,1.3982813612546567,1.6535452615507638
1456,./data/rir_clips/rir_room_train_1456.wav,curtains_cotton_0.33,0.03,0.12,0.15,0.27,0.37,0.42,glass_window,0.1,0.05,0.04,0.03,0.03,0.03,double_glazing_inside,0.15,0.3,0.18,0.1,0.05,0.05,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,double_glazing_10mm,0.1,0.07,0.05,0.03,0.02,0.02,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,19.382928124116606,4.285151638886523,3.322112674994293,15.011393707235108,0.7686915757772608,1.4776564335135396,15.01058869368307,2.3238825592840096,2.4238883661220862
10310,./data/rir_clips/rir_room_train_10310.wav,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,curtains_glass_mat,0.03,0.03,0.15,0.4,0.5,0.5,fibre_absorber_1,0.2,0.56,0.82,0.87,0.7,0.53,carpet_hairy,0.11,0.14,0.37,0.43,0.27,0.25,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,carpet_6mm_closed_cell_foam,0.03,0.09,0.25,0.31,0.33,0.44,9.171787690338949,7.07604174796249,3.2238746286680358,3.0857829422065253,6.090749465472452,0.8262303770433799,1.6305885006366645,4.97799641449904,1.7652138188206727
361,./data/rir_clips/rir_room_train_361.wav,smooth_brickwork_10mm_pointing,0.08,0.09,0.12,0.16,0.22,0.24,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,audience_floor,0.09,0.06,0.05,0.05,0.05,0.04,limestone_wall,0.02,0.02,0.03,0.04,0.05,0.05,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,19.98255277963424,1.6353310900995066,2.574124244076275,0.8313236393791084,1.039084601051646,1.5587660264078649,13.966294510803683,0.9418764001965292,1.8922539291643656
11872,./data/rir_clips/rir_room_train_11872.wav,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,double_glazing_10mm,0.1,0.07,0.05,0.03,0.02,0.02,carpet_6mm_open_cell_foam,0.03,0.09,0.2,0.54,0.7,0.72,microperforated_glass_sheets,0.1,0.45,0.85,0.3,0.1,0.05,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,10.433609955844457,6.383178849360213,3.755788305957224,8.663915315774982,1.1947846832156586,2.292762799467954,1.1680110011594018,4.095687759118713,2.8427878986683925
3145,./data/rir_clips/rir_room_train_3145.wav,wood_16mm,0.18,0.12,0.1,0.09,0.08,0.07,linoleum_on_concrete,0.02,0.03,0.03,0.03,0.03,0.02,reverb_chamber,0.01,0.01,0.01,0.02,0.02,0.04,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,carpet_thin,0.02,0.04,0.08,0.2,0.35,0.4,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,9.981409996109372,8.419732991931241,2.7128982248550595,6.339142149403396,5.8014425812507895,1.8661985371557543,7.037197415748607,1.5819163209796594,0.5661139130793537
9509,./data/rir_clips/rir_room_train_9509.wav,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,lead_glazing,0.3,0.2,0.14,0.1,0.05,0.05,carpet_6mm_closed_cell_foam,0.03,0.09,0.25,0.31,0.33,0.44,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,10.969442562027163,5.279989399999818,3.5343773699274017,4.236848906608087,3.644205920577089,2.3426905663587565,9.561259735333172,3.16874371918009,2.531238674556136
6664,./data/rir_clips/rir_room_train_6664.wav,double_glazing_inside,0.15,0.3,0.18,0.1,0.05,0.05,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,hanging_absorber_panels_2,0.2,0.3,0.6,0.75,0.7,0.7,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,wooden_door,0.14,0.1,0.06,0.08,0.1,0.1,curtains_cotton_0.5,0.3,0.45,0.65,0.56,0.59,0.71,9.417982667836544,3.2584772015070147,3.400654516600828,2.6822481117055568,1.250455167378862,2.856322427941878,3.4152021629710605,2.075526005371473,1.676637514912228
6181,./data/rir_clips/rir_room_train_6181.wav,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,ceiling_plasterboard,0.2,0.15,0.1,0.08,0.04,0.02,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,carpet_6mm_open_cell_foam,0.03,0.09,0.2,0.54,0.7,0.72,perforated_veneered_chipboard,0.41,0.67,0.58,0.59,0.68,0.35,curtains_0.2,0.05,0.06,0.39,0.63,0.7,0.73,16.248079997608805,8.77652458454105,3.4673361140047136,1.598135649288085,1.3210110984363432,0.7841625064119768,11.530116528403664,3.815752068885,0.7859738776332046
8361,./data/rir_clips/rir_room_train_8361.wav,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,double_glazing_inside,0.15,0.3,0.18,0.1,0.05,0.05,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,carpet_6mm_open_cell_foam,0.03,0.09,0.2,0.54,0.7,0.72,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,10.38945106008175,5.1062407614187455,2.8562298782112894,3.5630022239368784,4.488642614042481,1.2134629837524509,7.334634206531684,2.2729789352460656,0.9123402591125648
5852,./data/rir_clips/rir_room_train_5852.wav,blinds_open,0.03,0.06,0.13,0.28,0.49,0.56,unpainted_concrete,0.01,0.01,0.02,0.02,0.02,0.05,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,facing_brick,0.04,0.14,0.49,0.35,0.31,0.36,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,19.84119740261965,7.729360381811543,2.517801058858976,6.904881456459068,3.723186193127148,1.4331812082312498,16.0973268625584,3.581560983279529,1.467269342569153
7297,./data/rir_clips/rir_room_train_7297.wav,carpet_thin,0.02,0.04,0.08,0.2,0.35,0.4,curtains_0.2,0.05,0.06,0.39,0.63,0.7,0.73,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,ceiling_perforated_gypsum_board,0.45,0.55,0.6,0.9,0.86,0.75,14.907339560977109,4.324075651743071,2.6603986773812407,1.4195344459863453,1.1454766713330289,1.8338121286828408,3.500333131558615,2.887237554098331,2.02015175540884
540,./data/rir_clips/rir_room_train_540.wav,gypsum_board,0.3,0.69,1.0,0.81,0.66,0.62,double_glazing_inside,0.15,0.3,0.18,0.1,0.05,0.05,ceiling_perforated_gypsum_board,0.45,0.55,0.6,0.9,0.86,0.75,double_glazing_inside,0.15,0.3,0.18,0.1,0.05,0.05,curtains_0.2,0.05,0.06,0.39,0.63,0.7,0.73,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,8.217272194922913,2.57790287594146,2.7366250354426827,0.5319939798832425,1.3738168705844518,1.4341298543884082,6.986697458214503,1.8437722095990752,1.6843858624368826
7021,./data/rir_clips/rir_room_train_7021.wav,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,wooden_door,0.14,0.1,0.06,0.08,0.1,0.1,concrete_floor,0.01,0.03,0.05,0.02,0.02,0.02,10.261877394107408,5.315989906162365,2.8821033790229684,4.504767569061652,1.7603351589246627,1.172070631988377,9.185684773246008,4.467035823113767,1.0117430255111373
10155,./data/rir_clips/rir_room_train_10155.wav,fibre_absorber_1,0.2,0.56,0.82,0.87,0.7,0.53,ceiling_metal_panel,0.59,0.8,0.82,0.65,0.27,0.23,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,glass_window,0.1,0.05,0.04,0.03,0.03,0.03,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,audience_floor,0.09,0.06,0.05,0.05,0.05,0.04,6.496911260913241,2.8591855371172343,2.8623749206499056,5.02907989798668,1.9145645174840955,1.4067022239556464,3.028998728788683,0.5734884882242295,0.5453149543371352
6282,./data/rir_clips/rir_room_train_6282.wav,gypsum_board,0.3,0.69,1.0,0.81,0.66,0.62,ceiling_fissured_tile,0.49,0.53,0.53,0.75,0.92,0.99,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,perforated_veneered_chipboard,0.41,0.67,0.58,0.59,0.68,0.35,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,12.082964945488444,3.767895589258767,3.2666670879625554,4.213741290148812,2.946833816362089,2.37385869435721,2.7566810116967244,1.202829147960907,2.1134643007519056
10823,./data/rir_clips/rir_room_train_10823.wav,carpet_thin,0.02,0.04,0.08,0.2,0.35,0.4,gypsum_board,0.3,0.69,1.0,0.81,0.66,0.62,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,carpet_6mm_closed_cell_foam,0.03,0.09,0.25,0.31,0.33,0.44,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,10.55626260623228,2.748428041741011,3.899397255491466,7.427562112440525,1.4956229673122874,3.086104223092441,1.2404541663750606,2.135581133614047,0.5405179225643839
754,./data/rir_clips/rir_room_train_754.wav,curtains_densely_woven,0.06,0.1,0.38,0.63,0.7,0.73,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,fibre_absorber_2,0.07,0.07,0.2,0.41,0.75,0.97,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,curtains_cotton_0.5,0.3,0.45,0.65,0.56,0.59,0.71,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,18.213055628038287,5.76700060599004,3.256873031245444,14.281003873506013,3.3469126702034653,1.1692688020753428,14.183288849405852,0.9828899644391036,2.227342576829696
5204,./data/rir_clips/rir_room_train_5204.wav,gypsum_board,0.3,0.69,1.0,0.81,0.66,0.62,fibre_absorber_2,0.07,0.07,0.2,0.41,0.75,0.97,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,wooden_door,0.14,0.1,0.06,0.08,0.1,0.1,3.116823870291145,3.963810619334218,3.604244098908285,1.364677184717458,1.7678756722787643,2.481804077785081,2.10685409262767,0.5626959719358542,2.14952319062904
2003,./data/rir_clips/rir_room_train_2003.wav,carpet_thin,0.02,0.04,0.08,0.2,0.35,0.4,smooth_brickwork_10mm_pointing,0.08,0.09,0.12,0.16,0.22,0.24,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,brickwork,0.01,0.02,0.02,0.03,0.03,0.04,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,9.113110942683878,8.288692693425638,2.791972058239208,5.592747816013412,5.352141980576619,1.1347192133009163,2.855885184836981,0.7810033396076813,0.9232099193973986
2542,./data/rir_clips/rir_room_train_2542.wav,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,14.372741223120478,6.4584076666768775,3.0159225084937358,11.967338499245685,2.125329215633462,0.6384840217382399,6.667188926494502,4.663005955855216,2.2269541725998643
5697,./data/rir_clips/rir_room_train_5697.wav,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,perforated_veneered_chipboard,0.41,0.67,0.58,0.59,0.68,0.35,linoleum_on_concrete,0.02,0.03,0.03,0.03,0.03,0.02,carpet_hairy,0.11,0.14,0.37,0.43,0.27,0.25,fibre_absorber_1,0.2,0.56,0.82,0.87,0.7,0.53,microperforated_glass_sheets,0.1,0.45,0.85,0.3,0.1,0.05,18.9726732258187,5.203269133817956,3.259368891278835,6.449305298211381,2.679642559871225,0.5954168388395095,9.997288481137115,2.2859562220234,0.6666068041679543
10620,./data/rir_clips/rir_room_train_10620.wav,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,audience_floor,0.09,0.06,0.05,0.05,0.05,0.04,marble_floor,0.01,0.01,0.01,0.02,0.02,0.02,ceiling_fibre_abosrber,0.48,0.97,1.0,0.97,1.0,1.0,blinds_open,0.03,0.06,0.13,0.28,0.49,0.56,rough_concrete,0.02,0.03,0.03,0.03,0.04,0.07,9.096637961034736,8.903751536804773,3.0883732629464284,6.546818914135393,0.5434551214994323,0.9556932768984184,4.082554050867047,6.52076229581326,1.161624691306928
5174,./data/rir_clips/rir_room_train_5174.wav,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,7.566604983793725,6.6375918471938045,3.8957398859886334,5.969612661145472,4.808452020667672,2.7244153538865663,5.65528838659653,3.688678927460279,2.602297588632859
4271,./data/rir_clips/rir_room_train_4271.wav,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,brickwork,0.01,0.02,0.02,0.03,0.03,0.04,double_glazing_10mm,0.1,0.07,0.05,0.03,0.02,0.02,smooth_brickwork_10mm_pointing,0.08,0.09,0.12,0.16,0.22,0.24,rockwool_50mm_40kgm3,0.23,0.59,0.86,0.86,0.86,0.86,curtains_cotton_0.5,0.3,0.45,0.65,0.56,0.59,0.71,18.363932100553946,7.671119261745386,2.9105524503370264,7.722970225909636,3.7899977303847776,2.294800233399057,10.167706726951604,2.014960274368928,2.059850358723697
100,./data/rir_clips/rir_room_train_100.wav,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,double_glazing_inside,0.15,0.3,0.18,0.1,0.05,0.05,carpet_thin,0.02,0.04,0.08,0.2,0.35,0.4,ceiling_fissured_tile,0.49,0.53,0.53,0.75,0.92,0.99,hanging_absorber_panels_2,0.2,0.3,0.6,0.75,0.7,0.7,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,6.231037112957348,5.82686580163415,3.0449341977426068,5.466946443260634,4.715476978701768,2.386069158080784,1.5116677639039175,1.2517863093939567,2.233082978327672
6672,./data/rir_clips/rir_room_train_6672.wav,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,marble_floor,0.01,0.01,0.01,0.02,0.02,0.02,glass_window,0.1,0.05,0.04,0.03,0.03,0.03,carpet_hairy,0.11,0.14,0.37,0.43,0.27,0.25,reverb_chamber,0.01,0.01,0.01,0.02,0.02,0.04,7.016775621712433,5.06650805841374,3.11181467108643,5.238233068106331,0.5502761364694966,1.479398555291615,6.5113079097489805,3.225446962752515,1.54182113579915
